n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
771,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
772,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
773,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
774,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
775,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
776,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
777,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
778,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
779,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0002,0.0077,127,0.0001
780,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
781,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
782,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
783,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
784,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
785,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
786,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
787,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
788,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
789,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
790,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
791,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
792,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
793,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
794,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
795,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
796,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
797,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
798,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
799,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0076,127,0.0001
800,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
801,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
802,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
803,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
804,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
805,-187.3937,[9.9606 -10.0393 ],[0.0000 -0.0000 ],0.0000,[-0.0001 0.0001 ],0.0001,0.0077,127,0.0001
