n,f(x),x,p,||p||,gradient,||gradient||,alpha,k,eps
1,13.0000,[0.0000 0.0000 ],[0.0787 -0.2362 ],0.2490,[-10.0000 30.0000 ],31.6228,0.0079,127,0.0001
2,6.7504,[0.0787 -0.2362 ],[0.2337 -0.0763 ],0.2459,[-29.6850 9.6850 ],31.2250,0.0079,127,0.0001
3,0.6961,[0.3125 -0.3125 ],[0.0738 -0.2313 ],0.2428,[-9.3750 29.3750 ],30.8348,0.0079,127,0.0001
4,-5.1691,[0.3863 -0.5438 ],[0.2289 -0.0714 ],0.2398,[-29.0699 9.0699 ],30.4520,0.0079,127,0.0001
5,-10.8509,[0.6152 -0.6152 ],[0.0691 -0.2265 ],0.2368,[-8.7696 28.7696 ],30.0765,0.0079,127,0.0001
6,-16.3553,[0.6842 -0.8417 ],[0.2242 -0.0667 ],0.2339,[-28.4740 8.4740 ],29.7082,0.0079,127,0.0001
7,-21.6876,[0.9085 -0.9085 ],[0.0644 -0.2219 ],0.2311,[-8.1831 28.1831 ],29.3471,0.0079,127,0.0001
8,-26.8533,[0.9729 -1.1304 ],[0.2197 -0.0622 ],0.2283,[-27.8967 7.8967 ],28.9929,0.0079,127,0.0001
9,-31.8575,[1.1925 -1.1925 ],[0.0600 -0.2174 ],0.2256,[-7.6149 27.6149 ],28.6456,0.0079,127,0.0001
10,-36.7054,[1.2525 -1.4100 ],[0.2153 -0.0578 ],0.2229,[-27.3375 7.3375 ],28.3051,0.0079,127,0.0001
11,-41.4019,[1.4678 -1.4678 ],[0.0556 -0.2131 ],0.2202,[-7.0645 27.0645 ],27.9713,0.0079,127,0.0001
12,-45.9515,[1.5234 -1.6809 ],[0.2110 -0.0535 ],0.2177,[-26.7957 6.7957 ],27.6441,0.0079,127,0.0001
13,-50.3590,[1.7344 -1.7344 ],[0.0514 -0.2089 ],0.2151,[-6.5312 26.5312 ],27.3233,0.0079,127,0.0001
14,-54.6288,[1.7858 -1.9433 ],[0.2069 -0.0494 ],0.2127,[-26.2709 6.2709 ],27.0090,0.0079,127,0.0001
15,-58.7651,[1.9927 -1.9927 ],[0.0474 -0.2048 ],0.2102,[-6.0147 26.0147 ],26.7009,0.0079,127,0.0001
16,-62.7722,[2.0400 -2.1975 ],[0.2029 -0.0454 ],0.2079,[-25.7625 5.7625 ],26.3991,0.0079,127,0.0001
17,-66.6541,[2.2429 -2.2429 ],[0.0434 -0.2009 ],0.2055,[-5.5142 25.5142 ],26.1033,0.0079,127,0.0001
18,-70.4147,[2.2863 -2.4438 ],[0.1990 -0.0415 ],0.2033,[-25.2699 5.2699 ],25.8136,0.0079,127,0.0001
19,-74.0577,[2.4853 -2.4853 ],[0.0396 -0.1971 ],0.2010,[-5.0295 25.0295 ],25.5298,0.0079,127,0.0001
20,-77.5870,[2.5249 -2.6824 ],[0.1952 -0.0377 ],0.1988,[-24.7928 4.7928 ],25.2518,0.0079,127,0.0001
21,-81.0059,[2.7201 -2.7201 ],[0.0359 -0.1934 ],0.1967,[-4.5598 24.5598 ],24.9795,0.0079,127,0.0001
22,-84.3180,[2.7560 -2.9135 ],[0.1916 -0.0341 ],0.1946,[-24.3305 4.3305 ],24.7129,0.0079,127,0.0001
23,-87.5266,[2.9476 -2.9476 ],[0.0323 -0.1898 ],0.1925,[-4.1048 24.1048 ],24.4519,0.0079,127,0.0001
24,-90.6350,[2.9799 -3.1374 ],[0.1881 -0.0306 ],0.1905,[-23.8827 3.8827 ],24.1963,0.0079,127,0.0001
25,-93.6462,[3.1680 -3.1680 ],[0.0289 -0.1863 ],0.1886,[-3.6641 23.6641 ],23.9461,0.0079,127,0.0001
26,-96.5633,[3.1968 -3.3543 ],[0.1846 -0.0272 ],0.1866,[-23.4489 3.4489 ],23.7012,0.0079,127,0.0001
27,-99.3893,[3.3814 -3.3814 ],[0.0255 -0.1830 ],0.1847,[-3.2371 23.2371 ],23.4615,0.0079,127,0.0001
28,-102.1270,[3.4069 -3.5644 ],[0.1813 -0.0238 ],0.1829,[-23.0287 3.0287 ],23.2270,0.0079,127,0.0001
29,-104.7791,[3.5883 -3.5883 ],[0.0222 -0.1797 ],0.1811,[-2.8235 22.8235 ],22.9975,0.0079,127,0.0001
30,-107.3483,[3.6105 -3.7680 ],[0.1781 -0.0206 ],0.1793,[-22.6215 2.6215 ],22.7729,0.0079,127,0.0001
31,-109.8373,[3.7886 -3.7886 ],[0.0191 -0.1766 ],0.1776,[-2.4228 22.4228 ],22.5533,0.0079,127,0.0001
32,-112.2485,[3.8077 -3.9652 ],[0.1750 -0.0175 ],0.1759,[-22.2271 2.2271 ],22.3384,0.0079,127,0.0001
33,-114.5843,[3.9827 -3.9827 ],[0.0160 -0.1735 ],0.1742,[-2.0346 22.0346 ],22.1283,0.0079,127,0.0001
34,-116.8472,[3.9987 -4.1562 ],[0.1720 -0.0145 ],0.1726,[-21.8451 1.8451 ],21.9229,0.0079,127,0.0001
35,-119.0393,[4.1707 -4.1707 ],[0.0131 -0.1705 ],0.1710,[-1.6585 21.6585 ],21.7219,0.0079,127,0.0001
36,-121.1629,[4.1838 -4.3413 ],[0.1691 -0.0116 ],0.1695,[-21.4749 1.4749 ],21.5255,0.0079,127,0.0001
37,-123.2202,[4.3529 -4.3529 ],[0.0102 -0.1677 ],0.1680,[-1.2942 21.2942 ],21.3335,0.0079,127,0.0001
38,-125.2132,[4.3631 -4.5206 ],[0.1663 -0.0088 ],0.1665,[-21.1164 1.1164 ],21.1459,0.0079,127,0.0001
39,-127.1439,[4.5293 -4.5293 ],[0.0074 -0.1649 ],0.1651,[-0.9413 20.9413 ],20.9624,0.0079,127,0.0001
40,-129.0143,[4.5368 -4.6942 ],[0.1635 -0.0061 ],0.1636,[-20.7690 0.7690 ],20.7832,0.0079,127,0.0001
41,-130.8263,[4.7003 -4.7003 ],[0.0047 -0.1622 ],0.1623,[-0.5994 20.5994 ],20.6081,0.0079,127,0.0001
42,-132.5816,[4.7050 -4.8625 ],[0.1609 -0.0034 ],0.1609,[-20.4325 0.4325 ],20.4371,0.0079,127,0.0001
43,-134.2820,[4.8659 -4.8659 ],[0.0021 -0.1596 ],0.1596,[-0.2682 20.2682 ],20.2700,0.0079,127,0.0001
44,-135.9294,[4.8680 -5.0255 ],[0.1583 -0.0008 ],0.1583,[-20.1065 0.1065 ],20.1068,0.0079,127,0.0001
45,-137.5252,[5.0263 -5.0263 ],[-0.0004 -0.1571 ],0.1571,[0.0527 19.9473 ],19.9474,0.0079,127,0.0001
46,-139.0712,[5.0259 -5.1834 ],[0.1558 0.0016 ],0.1558,[-19.7907 -0.2093 ],19.7918,0.0079,127,0.0001
47,-140.5689,[5.1817 -5.1817 ],[-0.0029 -0.1546 ],0.1546,[0.3635 19.6365 ],19.6399,0.0079,127,0.0001
48,-142.0198,[5.1789 -5.3364 ],[0.1534 0.0041 ],0.1535,[-19.4847 -0.5153 ],19.4916,0.0079,127,0.0001
49,-143.4253,[5.3323 -5.3323 ],[-0.0052 -0.1522 ],0.1523,[0.6646 19.3354 ],19.3468,0.0079,127,0.0001
50,-144.7870,[5.3271 -5.4846 ],[0.1511 0.0064 ],0.1512,[-19.1884 -0.8116 ],19.2055,0.0079,127,0.0001
51,-146.1060,[5.4782 -5.4782 ],[-0.0075 -0.1500 ],0.1501,[0.9563 19.0437 ],19.0677,0.0079,127,0.0001
52,-147.3839,[5.4706 -5.6281 ],[0.1488 0.0087 ],0.1491,[-18.9012 -1.0988 ],18.9332,0.0079,127,0.0001
53,-148.6218,[5.6195 -5.6195 ],[-0.0098 -0.1477 ],0.1480,[1.2389 18.7611 ],18.8019,0.0079,127,0.0001
54,-149.8211,[5.6097 -5.7672 ],[0.1466 0.0108 ],0.1470,[-18.6231 -1.3769 ],18.6739,0.0079,127,0.0001
55,-150.9828,[5.7563 -5.7563 ],[-0.0119 -0.1456 ],0.1461,[1.5127 18.4873 ],18.5491,0.0079,127,0.0001
56,-152.1083,[5.7444 -5.9019 ],[0.1445 0.0130 ],0.1451,[-18.3536 -1.6464 ],18.4273,0.0079,127,0.0001
57,-153.1986,[5.8890 -5.8890 ],[-0.0140 -0.1435 ],0.1442,[1.7779 18.2221 ],18.3086,0.0079,127,0.0001
58,-154.2548,[5.8750 -6.0324 ],[0.1425 0.0150 ],0.1433,[-18.0926 -1.9074 ],18.1929,0.0079,127,0.0001
59,-155.2781,[6.0174 -6.0174 ],[-0.0160 -0.1415 ],0.1424,[2.0348 17.9652 ],18.0800,0.0079,127,0.0001
60,-156.2693,[6.0014 -6.1589 ],[0.1405 0.0170 ],0.1415,[-17.8397 -2.1603 ],17.9701,0.0079,127,0.0001
61,-157.2296,[6.1419 -6.1419 ],[-0.0180 -0.1395 ],0.1407,[2.2837 17.7163 ],17.8629,0.0079,127,0.0001
62,-158.1598,[6.1239 -6.2814 ],[0.1385 0.0189 ],0.1398,[-17.5948 -2.4052 ],17.7584,0.0079,127,0.0001
63,-159.0610,[6.2624 -6.2624 ],[-0.0199 -0.1376 ],0.1390,[2.5248 17.4752 ],17.6566,0.0079,127,0.0001
64,-159.9341,[6.2425 -6.4000 ],[0.1367 0.0208 ],0.1382,[-17.3574 -2.6426 ],17.5574,0.0079,127,0.0001
65,-160.7798,[6.3792 -6.3792 ],[-0.0217 -0.1358 ],0.1375,[2.7584 17.2416 ],17.4608,0.0079,127,0.0001
66,-161.5992,[6.3575 -6.5150 ],[0.1349 0.0226 ],0.1367,[-17.1275 -2.8725 ],17.3667,0.0079,127,0.0001
67,-162.3929,[6.4924 -6.4924 ],[-0.0235 -0.1340 ],0.1360,[2.9847 17.0153 ],17.2751,0.0079,127,0.0001
68,-163.1618,[6.4689 -6.6263 ],[0.1331 0.0244 ],0.1353,[-16.9048 -3.0952 ],17.1858,0.0079,127,0.0001
69,-163.9067,[6.6020 -6.6020 ],[-0.0252 -0.1323 ],0.1346,[3.2039 16.7961 ],17.0989,0.0079,127,0.0001
70,-164.6283,[6.5767 -6.7342 ],[0.1314 0.0261 ],0.1340,[-16.6890 -3.3110 ],17.0143,0.0079,127,0.0001
71,-165.3274,[6.7081 -6.7081 ],[-0.0269 -0.1306 ],0.1333,[3.4163 16.5837 ],16.9319,0.0079,127,0.0001
72,-166.0046,[6.6812 -6.8387 ],[0.1298 0.0277 ],0.1327,[-16.4800 -3.5200 ],16.8517,0.0079,127,0.0001
73,-166.6607,[6.8110 -6.8110 ],[-0.0285 -0.1290 ],0.1321,[3.6220 16.3780 ],16.7737,0.0079,127,0.0001
74,-167.2963,[6.7825 -6.9400 ],[0.1282 0.0293 ],0.1315,[-16.2775 -3.7225 ],16.6978,0.0079,127,0.0001
75,-167.9120,[6.9107 -6.9107 ],[-0.0301 -0.1274 ],0.1309,[3.8213 16.1787 ],16.6238,0.0079,127,0.0001
76,-168.5084,[6.8806 -7.0381 ],[0.1266 0.0309 ],0.1303,[-16.0814 -3.9186 ],16.5519,0.0079,127,0.0001
77,-169.0863,[7.0072 -7.0072 ],[-0.0316 -0.1259 ],0.1298,[4.0144 15.9856 ],16.4820,0.0079,127,0.0001
78,-169.6460,[6.9756 -7.1331 ],[0.1251 0.0324 ],0.1292,[-15.8913 -4.1087 ],16.4139,0.0079,127,0.0001
79,-170.1883,[7.1007 -7.1007 ],[-0.0331 -0.1244 ],0.1287,[4.2014 15.7986 ],16.3477,0.0079,127,0.0001
80,-170.7136,[7.0676 -7.2251 ],[0.1237 0.0338 ],0.1282,[-15.7073 -4.2927 ],16.2833,0.0079,127,0.0001
81,-171.2226,[7.1913 -7.1913 ],[-0.0345 -0.1230 ],0.1277,[4.3826 15.6174 ],16.2207,0.0079,127,0.0001
82,-171.7156,[7.1568 -7.3143 ],[0.1223 0.0352 ],0.1272,[-15.5289 -4.4711 ],16.1598,0.0079,127,0.0001
83,-172.1932,[7.2791 -7.2791 ],[-0.0359 -0.1216 ],0.1268,[4.5582 15.4418 ],16.1005,0.0079,127,0.0001
84,-172.6559,[7.2432 -7.4007 ],[0.1209 0.0366 ],0.1263,[-15.3561 -4.6439 ],16.0430,0.0079,127,0.0001
85,-173.1041,[7.3641 -7.3641 ],[-0.0372 -0.1203 ],0.1259,[4.7282 15.2718 ],15.9870,0.0079,127,0.0001
86,-173.5383,[7.3269 -7.4844 ],[0.1196 0.0379 ],0.1255,[-15.1888 -4.8112 ],15.9326,0.0079,127,0.0001
87,-173.9590,[7.4465 -7.4465 ],[-0.0385 -0.1190 ],0.1250,[4.8929 15.1071 ],15.8797,0.0079,127,0.0001
88,-174.3665,[7.4079 -7.5654 ],[0.1183 0.0392 ],0.1246,[-15.0266 -4.9734 ],15.8283,0.0079,127,0.0001
89,-174.7612,[7.5263 -7.5263 ],[-0.0398 -0.1177 ],0.1242,[5.0525 14.9475 ],15.7783,0.0079,127,0.0001
90,-175.1437,[7.4865 -7.6440 ],[0.1171 0.0404 ],0.1239,[-14.8696 -5.1304 ],15.7298,0.0079,127,0.0001
91,-175.5142,[7.6036 -7.6036 ],[-0.0410 -0.1165 ],0.1235,[5.2071 14.7929 ],15.6826,0.0079,127,0.0001
92,-175.8731,[7.5626 -7.7200 ],[0.1159 0.0416 ],0.1231,[-14.7174 -5.2826 ],15.6367,0.0079,127,0.0001
93,-176.2208,[7.6784 -7.6784 ],[-0.0422 -0.1153 ],0.1228,[5.3569 14.6431 ],15.5922,0.0079,127,0.0001
94,-176.5576,[7.6363 -7.7937 ],[0.1147 0.0428 ],0.1224,[-14.5700 -5.4300 ],15.5489,0.0079,127,0.0001
95,-176.8839,[7.7510 -7.7510 ],[-0.0433 -0.1142 ],0.1221,[5.5020 14.4980 ],15.5069,0.0079,127,0.0001
96,-177.2000,[7.7077 -7.8651 ],[0.1136 0.0439 ],0.1218,[-14.4272 -5.5728 ],15.4661,0.0079,127,0.0001
97,-177.5062,[7.8213 -7.8213 ],[-0.0444 -0.1131 ],0.1215,[5.6425 14.3575 ],15.4264,0.0079,127,0.0001
98,-177.8029,[7.7768 -7.9343 ],[0.1125 0.0450 ],0.1212,[-14.2888 -5.7112 ],15.3879,0.0079,127,0.0001
99,-178.0903,[7.8893 -7.8893 ],[-0.0455 -0.1120 ],0.1209,[5.7787 14.2213 ],15.3505,0.0079,127,0.0001
100,-178.3687,[7.8438 -8.0013 ],[0.1115 0.0460 ],0.1206,[-14.1548 -5.8452 ],15.3142,0.0079,127,0.0001
101,-178.6384,[7.9553 -7.9553 ],[-0.0465 -0.1109 ],0.1203,[5.9106 14.0894 ],15.2790,0.0079,127,0.0001
102,-178.8997,[7.9088 -8.0662 ],[0.1104 0.0470 ],0.1200,[-14.0250 -5.9750 ],15.2447,0.0079,127,0.0001
103,-179.1528,[8.0192 -8.0192 ],[-0.0475 -0.1099 ],0.1198,[6.0384 13.9616 ],15.2115,0.0079,127,0.0001
104,-179.3980,[7.9716 -8.1291 ],[0.1094 0.0480 ],0.1195,[-13.8992 -6.1008 ],15.1792,0.0079,127,0.0001
105,-179.6356,[8.0811 -8.0811 ],[-0.0485 -0.1090 ],0.1193,[6.1622 13.8378 ],15.1479,0.0079,127,0.0001
106,-179.8657,[8.0326 -8.1901 ],[0.1085 0.0490 ],0.1190,[-13.7774 -6.2226 ],15.1174,0.0079,127,0.0001
107,-180.0886,[8.1411 -8.1411 ],[-0.0495 -0.1080 ],0.1188,[6.2821 13.7179 ],15.0879,0.0079,127,0.0001
108,-180.3046,[8.0916 -8.2491 ],[0.1076 0.0499 ],0.1186,[-13.6593 -6.3407 ],15.0593,0.0079,127,0.0001
109,-180.5138,[8.1991 -8.1991 ],[-0.0504 -0.1071 ],0.1184,[6.3983 13.6017 ],15.0315,0.0079,127,0.0001
110,-180.7165,[8.1488 -8.3062 ],[0.1067 0.0508 ],0.1181,[-13.5450 -6.4550 ],15.0045,0.0079,127,0.0001
111,-180.9128,[8.2554 -8.2554 ],[-0.0513 -0.1062 ],0.1179,[6.5108 13.4892 ],14.9783,0.0079,127,0.0001
112,-181.1031,[8.2041 -8.3616 ],[0.1058 0.0517 ],0.1177,[-13.4342 -6.5658 ],14.9529,0.0079,127,0.0001
113,-181.2873,[8.3099 -8.3099 ],[-0.0521 -0.1054 ],0.1175,[6.6199 13.3801 ],14.9282,0.0079,127,0.0001
114,-181.4658,[8.2578 -8.4153 ],[0.1049 0.0525 ],0.1174,[-13.3269 -6.6731 ],14.9042,0.0079,127,0.0001
115,-181.6388,[8.3627 -8.3627 ],[-0.0530 -0.1045 ],0.1172,[6.7255 13.2745 ],14.8810,0.0079,127,0.0001
116,-181.8063,[8.3098 -8.4673 ],[0.1041 0.0534 ],0.1170,[-13.2230 -6.7770 ],14.8585,0.0079,127,0.0001
117,-181.9686,[8.4139 -8.4139 ],[-0.0538 -0.1037 ],0.1168,[6.8278 13.1722 ],14.8366,0.0079,127,0.0001
118,-182.1258,[8.3601 -8.5176 ],[0.1033 0.0542 ],0.1167,[-13.1222 -6.8778 ],14.8154,0.0079,127,0.0001
119,-182.2781,[8.4635 -8.4635 ],[-0.0545 -0.1029 ],0.1165,[6.9269 13.0731 ],14.7948,0.0079,127,0.0001
120,-182.4257,[8.4089 -8.5664 ],[0.1026 0.0549 ],0.1163,[-13.0247 -6.9753 ],14.7749,0.0079,127,0.0001
121,-182.5686,[8.5115 -8.5115 ],[-0.0553 -0.1022 ],0.1162,[7.0230 12.9770 ],14.7555,0.0079,127,0.0001
122,-182.7071,[8.4562 -8.6137 ],[0.1018 0.0557 ],0.1160,[-12.9302 -7.0698 ],14.7367,0.0079,127,0.0001
123,-182.8412,[8.5580 -8.5580 ],[-0.0560 -0.1014 ],0.1159,[7.1160 12.8840 ],14.7185,0.0079,127,0.0001
124,-182.9712,[8.5020 -8.6594 ],[0.1011 0.0564 ],0.1158,[-12.8386 -7.1614 ],14.7009,0.0079,127,0.0001
125,-183.0971,[8.6031 -8.6031 ],[-0.0567 -0.1007 ],0.1156,[7.2061 12.7939 ],14.6837,0.0079,127,0.0001
126,-183.2190,[8.5463 -8.7038 ],[0.1004 0.0571 ],0.1155,[-12.7499 -7.2501 ],14.6671,0.0079,127,0.0001
127,-183.3372,[8.6467 -8.6467 ],[-0.0574 -0.1001 ],0.1154,[7.2934 12.7066 ],14.6510,0.0079,127,0.0001
128,-183.4516,[8.5893 -8.7468 ],[0.0997 0.0578 ],0.1152,[-12.6640 -7.3360 ],14.6353,0.0079,127,0.0001
129,-183.5625,[8.6890 -8.6890 ],[-0.0581 -0.0994 ],0.1151,[7.3780 12.6220 ],14.6202,0.0079,127,0.0001
130,-183.6699,[8.6309 -8.7884 ],[0.0991 0.0584 ],0.1150,[-12.5807 -7.4193 ],14.6055,0.0079,127,0.0001
131,-183.7740,[8.7300 -8.7300 ],[-0.0587 -0.0987 ],0.1149,[7.4599 12.5401 ],14.5912,0.0079,127,0.0001
132,-183.8748,[8.6712 -8.8287 ],[0.0984 0.0591 ],0.1148,[-12.5001 -7.4999 ],14.5774,0.0079,127,0.0001
133,-183.9725,[8.7696 -8.7696 ],[-0.0594 -0.0981 ],0.1147,[7.5393 12.4607 ],14.5640,0.0079,127,0.0001
134,-184.0671,[8.7103 -8.8678 ],[0.0978 0.0597 ],0.1146,[-12.4220 -7.5780 ],14.5510,0.0079,127,0.0001
135,-184.1587,[8.8081 -8.8081 ],[-0.0600 -0.0975 ],0.1145,[7.6162 12.3838 ],14.5384,0.0079,127,0.0001
136,-184.2475,[8.7481 -8.9056 ],[0.0972 0.0603 ],0.1144,[-12.3463 -7.6537 ],14.5262,0.0079,127,0.0001
137,-184.3335,[8.8453 -8.8453 ],[-0.0606 -0.0969 ],0.1143,[7.6907 12.3093 ],14.5143,0.0079,127,0.0001
138,-184.4168,[8.7848 -8.9423 ],[0.0966 0.0608 ],0.1142,[-12.2730 -7.7270 ],14.5029,0.0079,127,0.0001
139,-184.4975,[8.8814 -8.8814 ],[-0.0611 -0.0964 ],0.1141,[7.7628 12.2372 ],14.4917,0.0079,127,0.0001
140,-184.5757,[8.8203 -8.9778 ],[0.0961 0.0614 ],0.1140,[-12.2019 -7.7981 ],14.4809,0.0079,127,0.0001
141,-184.6515,[8.9164 -8.9164 ],[-0.0617 -0.0958 ],0.1139,[7.8327 12.1673 ],14.4705,0.0079,127,0.0001
142,-184.7249,[8.8547 -9.0122 ],[0.0955 0.0619 ],0.1139,[-12.1331 -7.8669 ],14.4603,0.0079,127,0.0001
143,-184.7960,[8.9502 -8.9502 ],[-0.0622 -0.0953 ],0.1138,[7.9005 12.0995 ],14.4505,0.0079,127,0.0001
144,-184.8648,[8.8880 -9.0455 ],[0.0950 0.0625 ],0.1137,[-12.0665 -7.9335 ],14.4409,0.0079,127,0.0001
145,-184.9316,[8.9830 -8.9830 ],[-0.0627 -0.0948 ],0.1136,[7.9661 12.0339 ],14.4317,0.0079,127,0.0001
146,-184.9962,[8.9203 -9.0778 ],[0.0945 0.0630 ],0.1136,[-12.0019 -7.9981 ],14.4227,0.0079,127,0.0001
147,-185.0588,[9.0148 -9.0148 ],[-0.0632 -0.0943 ],0.1135,[8.0296 11.9704 ],14.4140,0.0079,127,0.0001
148,-185.1195,[8.9516 -9.1091 ],[0.0940 0.0635 ],0.1134,[-11.9393 -8.0607 ],14.4056,0.0079,127,0.0001
149,-185.1782,[9.0456 -9.0456 ],[-0.0637 -0.0938 ],0.1134,[8.0912 11.9088 ],14.3975,0.0079,127,0.0001
150,-185.2352,[8.9819 -9.1394 ],[0.0935 0.0639 ],0.1133,[-11.8787 -8.1213 ],14.3896,0.0079,127,0.0001
151,-185.2903,[9.0754 -9.0754 ],[-0.0642 -0.0933 ],0.1132,[8.1508 11.8492 ],14.3819,0.0079,127,0.0001
152,-185.3437,[9.0112 -9.1687 ],[0.0931 0.0644 ],0.1132,[-11.8200 -8.1800 ],14.3745,0.0079,127,0.0001
153,-185.3955,[9.1043 -9.1043 ],[-0.0646 -0.0928 ],0.1131,[8.2086 11.7914 ],14.3673,0.0079,127,0.0001
154,-185.4456,[9.0397 -9.1972 ],[0.0926 0.0649 ],0.1131,[-11.7632 -8.2368 ],14.3603,0.0079,127,0.0001
155,-185.4942,[9.1323 -9.1323 ],[-0.0651 -0.0924 ],0.1130,[8.2646 11.7354 ],14.3535,0.0079,127,0.0001
156,-185.5413,[9.0672 -9.2247 ],[0.0922 0.0653 ],0.1130,[-11.7081 -8.2919 ],14.3470,0.0079,127,0.0001
157,-185.5868,[9.1594 -9.1594 ],[-0.0655 -0.0920 ],0.1129,[8.3188 11.6812 ],14.3406,0.0079,127,0.0001
158,-185.6310,[9.0939 -9.2514 ],[0.0918 0.0657 ],0.1129,[-11.6547 -8.3453 ],14.3344,0.0079,127,0.0001
159,-185.6738,[9.1857 -9.1857 ],[-0.0659 -0.0916 ],0.1128,[8.3714 11.6286 ],14.3285,0.0079,127,0.0001
160,-185.7152,[9.1198 -9.2772 ],[0.0914 0.0661 ],0.1128,[-11.6030 -8.3970 ],14.3227,0.0079,127,0.0001
161,-185.7554,[9.2111 -9.2111 ],[-0.0663 -0.0912 ],0.1127,[8.4223 11.5777 ],14.3171,0.0079,127,0.0001
162,-185.7943,[9.1448 -9.3023 ],[0.0910 0.0665 ],0.1127,[-11.5529 -8.4471 ],14.3116,0.0079,127,0.0001
163,-185.8319,[9.2358 -9.2358 ],[-0.0667 -0.0908 ],0.1126,[8.4716 11.5284 ],14.3064,0.0079,127,0.0001
164,-185.8684,[9.1691 -9.3266 ],[0.0906 0.0669 ],0.1126,[-11.5044 -8.4956 ],14.3013,0.0079,127,0.0001
165,-185.9038,[9.2597 -9.2597 ],[-0.0671 -0.0904 ],0.1126,[8.5193 11.4807 ],14.2963,0.0079,127,0.0001
166,-185.9380,[9.1926 -9.3501 ],[0.0902 0.0673 ],0.1125,[-11.4574 -8.5426 ],14.2915,0.0079,127,0.0001
167,-185.9712,[9.2828 -9.2828 ],[-0.0674 -0.0900 ],0.1125,[8.5656 11.4344 ],14.2869,0.0079,127,0.0001
168,-186.0034,[9.2153 -9.3728 ],[0.0899 0.0676 ],0.1125,[-11.4118 -8.5882 ],14.2824,0.0079,127,0.0001
169,-186.0345,[9.3052 -9.3052 ],[-0.0678 -0.0897 ],0.1124,[8.6104 11.3896 ],14.2780,0.0079,127,0.0001
170,-186.0647,[9.2374 -9.3949 ],[0.0895 0.0680 ],0.1124,[-11.3677 -8.6323 ],14.2738,0.0079,127,0.0001
171,-186.0939,[9.3269 -9.3269 ],[-0.0681 -0.0893 ],0.1124,[8.6538 11.3462 ],14.2697,0.0079,127,0.0001
172,-186.1222,[9.2588 -9.4163 ],[0.0892 0.0683 ],0.1123,[-11.3250 -8.6750 ],14.2657,0.0079,127,0.0001
173,-186.1497,[9.3479 -9.3479 ],[-0.0685 -0.0890 ],0.1123,[8.6959 11.3041 ],14.2619,0.0079,127,0.0001
174,-186.1762,[9.2795 -9.4370 ],[0.0888 0.0686 ],0.1123,[-11.2836 -8.7164 ],14.2582,0.0079,127,0.0001
175,-186.2020,[9.3683 -9.3683 ],[-0.0688 -0.0887 ],0.1122,[8.7366 11.2634 ],14.2545,0.0079,127,0.0001
176,-186.2269,[9.2995 -9.4570 ],[0.0885 0.0689 ],0.1122,[-11.2435 -8.7565 ],14.2510,0.0079,127,0.0001
177,-186.2511,[9.3881 -9.3881 ],[-0.0691 -0.0884 ],0.1122,[8.7761 11.2239 ],14.2477,0.0079,127,0.0001
178,-186.2745,[9.3190 -9.4764 ],[0.0882 0.0693 ],0.1122,[-11.2046 -8.7954 ],14.2444,0.0079,127,0.0001
179,-186.2971,[9.4072 -9.4072 ],[-0.0694 -0.0881 ],0.1121,[8.8144 11.1856 ],14.2412,0.0079,127,0.0001
180,-186.3191,[9.3378 -9.4953 ],[0.0879 0.0696 ],0.1121,[-11.1670 -8.8330 ],14.2381,0.0079,127,0.0001
181,-186.3404,[9.4257 -9.4257 ],[-0.0697 -0.0878 ],0.1121,[8.8514 11.1486 ],14.2351,0.0079,127,0.0001
182,-186.3610,[9.3560 -9.5135 ],[0.0876 0.0698 ],0.1121,[-11.1305 -8.8695 ],14.2322,0.0079,127,0.0001
183,-186.3810,[9.4437 -9.4437 ],[-0.0700 -0.0875 ],0.1120,[8.8873 11.1127 ],14.2294,0.0079,127,0.0001
184,-186.4003,[9.3737 -9.5312 ],[0.0874 0.0701 ],0.1120,[-11.0952 -8.9048 ],14.2267,0.0079,127,0.0001
185,-186.4190,[9.4610 -9.4610 ],[-0.0703 -0.0872 ],0.1120,[8.9221 11.0779 ],14.2241,0.0079,127,0.0001
186,-186.4372,[9.3908 -9.5483 ],[0.0871 0.0704 ],0.1120,[-11.0609 -8.9391 ],14.2215,0.0079,127,0.0001
187,-186.4548,[9.4779 -9.4779 ],[-0.0705 -0.0870 ],0.1120,[8.9558 11.0442 ],14.2190,0.0079,127,0.0001
188,-186.4718,[9.4074 -9.5648 ],[0.0868 0.0706 ],0.1119,[-11.0278 -8.9722 ],14.2166,0.0079,127,0.0001
189,-186.4883,[9.4942 -9.4942 ],[-0.0708 -0.0867 ],0.1119,[8.9884 11.0116 ],14.2143,0.0079,127,0.0001
190,-186.5043,[9.4234 -9.5809 ],[0.0866 0.0709 ],0.1119,[-10.9957 -9.0043 ],14.2121,0.0079,127,0.0001
191,-186.5198,[9.5100 -9.5100 ],[-0.0710 -0.0865 ],0.1119,[9.0200 10.9800 ],14.2099,0.0079,127,0.0001
192,-186.5348,[9.4390 -9.5965 ],[0.0863 0.0711 ],0.1119,[-10.9646 -9.0354 ],14.2078,0.0079,127,0.0001
193,-186.5493,[9.5253 -9.5253 ],[-0.0713 -0.0862 ],0.1119,[9.0506 10.9494 ],14.2057,0.0079,127,0.0001
194,-186.5634,[9.4540 -9.6115 ],[0.0861 0.0714 ],0.1118,[-10.9344 -9.0656 ],14.2037,0.0079,127,0.0001
